Sila;Przemieszczenie
70.05294;0.197875
70.39229;0.197875
70.1046;0.197875
70.09904;0.197875
70.26672;0.197875
70.02989;0.197875
70.0744;0.197875
70.24844;0.197875
69.90433;0.197875
70.165;0.197875
70.02512;0.197875
69.91466;0.197875
70.11016;0.197875
69.99174;0.197875
69.82485;0.197875
70.4209;0.201375
107.8121;0.289625
123.3355;0.4375
132.7006;0.589125
141.4871;0.740625
150.3253;0.89175
158.7955;1.041625
167.8562;1.190875
176.5283;1.3415
184.7068;1.492
193.8637;1.64175
203.1597;1.79125
211.8516;1.9415
220.1033;2.092125
228.0156;2.24175
236.7727;2.39125
245.4178;2.5415
253.8037;2.692
263.4247;2.841625
273.0822;2.991
281.7098;3.1415
290.5576;3.292
299.8726;3.441625
309.0644;3.591
318.1124;3.741375
326.8949;3.892125
336.6152;4.04175
346.7361;4.191
356.5057;4.341375
366.0735;4.492
367.4857;4.506
367.9427;4.5215
368.7398;4.53675
369.9899;4.551125
370.597;4.566875
371.6978;4.581375
372.3431;4.59625
373.1529;4.612
374.5341;4.626
375.0125;4.64175
375.8708;4.656875
377.1711;4.671125
377.9507;4.687
379.1706;4.7015
379.9152;4.7165
380.6464;4.732125
382.2859;4.746125
383.0194;4.76175
383.6791;4.776875
384.6431;4.791125
385.2288;4.807
386.6689;4.821375
387.4755;4.83625
387.9317;4.852125
389.4075;4.866125
390.2046;4.881625
390.9485;4.89675
391.9236;4.911125
392.65;4.927
394.0304;4.9415
394.9014;4.956375
395.2296;4.972
396.3947;4.986125
405.0072;5.1365
359.6616;5.11975
261.9751;4.995875
197.6275;4.842125
153.7458;4.690625
123.4857;4.54025
100.6738;4.3895
82.62237;4.23875
67.63696;4.08875
54.36818;3.9395
43.48676;3.789125
33.89438;3.6385
25.54655;3.48875
17.34654;3.3395
12.91752;3.189
10.00881;3.038375
2.03371;2.88875
-4.136562;2.7395
-10.00563;2.589
-15.28502;2.4385
-19.72278;2.288625
-24.40294;2.13925
-29.07435;1.989
-32.86998;1.8385
-36.78163;1.68875
-40.73064;1.53925
-44.84256;1.389
-48.51421;1.2385
-51.63431;1.08875
-55.29404;0.9392501
-59.16755;0.789
-62.23361;0.6385
-65.22974;0.48875
-68.52547;0.339375
-71.93565;0.189125
-75.08994;0.0385
-78.03201;-0.11125
-81.16087;-0.26075
-84.99304;-0.411
-87.82705;-0.561625
-90.76039;-0.7113751
-94.01719;-0.8608751
-97.38127;-1.011125
-100.4386;-1.1615
-103.5786;-1.311375
-106.465;-1.460625
-110.5706;-1.611
-113.8345;-1.761625
-116.988;-1.91125
-120.5039;-2.0605
-124.1525;-2.211
-127.2289;-2.361625
-130.7328;-2.5115
-133.9539;-2.660625
-138.0269;-2.811
-141.6834;-2.961625
-144.8083;-3.111375
-148.6031;-3.260625
-152.6086;-3.411
-156.0164;-3.561375
-159.7619;-3.71125
-163.3151;-3.860625
-167.2634;-4.010875
-171.0614;-4.1615
-174.2109;-4.31125
-177.7069;-4.4605
-182.0326;-4.611
-185.3092;-4.761625
-188.6574;-4.91125
-192.4268;-5.060625
-193.2987;-5.167
-188.578;-5.164125
-167.865;-5.050125
-149.3454;-4.898875
-135.5569;-4.74725
-123.6606;-4.596
-112.6019;-4.44475
-102.6877;-4.29375
-95.222;-4.158125
-85.09318;-4.005
-75.99433;-3.853625
-67.11483;-3.70225
-58.89734;-3.551625
-50.87137;-3.402
-42.39877;-3.25225
-34.7805;-3.101625
-27.22104;-2.95125
-19.98266;-2.80175
-12.31353;-2.652125
-4.941622;-2.501625
1.987616;-2.351125
8.834203;-2.20175
16.07895;-2.05225
22.98037;-1.901625
23.82358;-1.751125
32.43208;-1.601875
39.07283;-1.45225
45.71676;-1.301625
52.51725;-1.151375
59.23192;-1.001875
66.54819;-0.852125
73.23821;-0.7015001
80.115;-0.55125
87.58704;-0.40175
94.81828;-0.252125
102.4413;-0.1015
109.6988;0.048875
117.4347;0.19825
125.6283;0.347875
133.3435;0.4985
140.8283;0.6488751
149.1586;0.798375
157.2593;0.94775
165.4808;1.0985
173.3232;1.248875
181.5073;1.39825
190.1547;1.54775
198.3929;1.6985
206.4061;1.84875
215.6901;1.998125
224.0396;2.148
232.6179;2.2985
240.7726;2.44875
249.6878;2.59825
259.0275;2.74775
267.8172;2.898375
276.3605;3.048875
285.9251;3.198125
295.2274;3.34775
304.3739;3.4985
313.2169;3.64875
322.7512;3.79825
332.489;3.947875
342.6306;4.098375
350.7733;4.248625
361.1334;4.398125
367.5429;4.50025
368.6237;4.515
369.5663;4.53075
370.7075;4.544875
371.1772;4.56025
372.2151;4.575625
373.6432;4.58975
374.2305;4.605625
375.2104;4.62025
376.0282;4.635
376.8897;4.65075
378.4347;4.664875
378.9075;4.680375
379.6442;4.695625
380.9436;4.70975
381.5285;4.7255
382.4552;4.74025
383.269;4.755125
383.9151;4.77075
385.4132;4.78475
385.9647;4.800375
386.6315;4.815625
387.9857;4.82975
388.7828;4.845625
389.9686;4.860125
390.7426;4.875
391.1606;4.890875
392.7533;4.904875
393.6982;4.92025
394.3841;4.935625
395.3743;4.949875
396.0236;4.965625
397.3134;4.98025
398.1789;4.995
405.3029;5.13675
387.8601;5.17625
329.0208;5.1125
241.3106;4.972375
180.347;4.819375
142.4138;4.667625
115.4168;4.516375
94.51866;4.366
77.04814;4.21625
62.38778;4.066125
50.79826;3.915625
40.25618;3.765625
30.91415;3.616125
22.43122;3.466125
15.01004;3.3155
12.4685;3.165375
6.082853;3.016125
-0.6699562;2.866125
-6.151199;2.715375
-11.36224;2.56525
-16.5383;2.416125
-21.36628;2.266125
-25.75636;2.1155
-29.92312;1.965375
-33.71875;1.816
-38.04445;1.666125
-41.91796;1.5155
-45.22244;1.3655
-48.8623;1.21625
-52.67938;1.066125
-55.96797;0.9155
-59.28437;0.7655
-62.445;0.6160001
-66.08009;0.466125
-69.34643;0.315375
-71.86652;0.165375
-75.00648;0.016125
-78.59946;-0.133875
-81.59081;-0.2845
-84.52972;-0.434625
-87.34068;-0.5840001
-90.79138;-0.734
-94.26038;-0.884625
-96.94735;-1.034625
-99.98878;-1.184
-103.5333;-1.334
-106.5795;-1.4845
-109.7012;-1.6345
-113.1956;-1.783875
-116.516;-1.933875
-120.4666;-2.0845
-123.5437;-2.23475
-126.7393;-2.383875
-130.7877;-2.533875
-134.2781;-2.6845
-137.4865;-2.83475
-141.3202;-2.983875
-144.7662;-3.133875
-148.6659;-3.2845
-152.1564;-3.43475
-155.6198;-3.583875
-159.6737;-3.73375
-163.6354;-3.8845
-166.7937;-4.0345
-170.6489;-4.183875
-174.334;-4.334
-178.105;-4.484625
-181.6559;-4.6345
-184.9858;-4.783875
-188.9968;-4.934
-192.941;-5.0845
-192.3036;-5.168875
-187.1387;-5.148875
-163.6847;-5.0195
-146.4574;-4.868625
-133.1083;-4.7175
-120.8893;-4.566125
-110.0206;-4.414875
-100.1342;-4.26325
-92.25368;-4.128
-82.3609;-3.9745
-73.36696;-3.822375
-64.72429;-3.67125
-56.70468;-3.521375
-48.30917;-3.371625
-40.14254;-3.220875
-32.77143;-3.070375
-25.56165;-2.920875
-17.88616;-2.771375
-10.33386;-2.620875
-3.184478;-2.470375
3.689925;-2.320875
11.07931;-2.171375
18.4385;-2.020875
25.30893;-1.870375
25.69517;-1.720875
35.10316;-1.571375
41.35291;-1.42075
47.89591;-1.2705
54.58911;-1.121
61.66379;-0.971375
68.47938;-0.820875
75.1702;-0.6705
82.16858;-0.520875
89.8242;-0.371375
96.62946;-0.220875
103.5802;-0.070375
110.9632;0.079125
118.409;0.225
113.7161;0.280625
103.3433;0.279875
99.16862;0.279875
97.07928;0.279875
95.33087;0.279875
93.74937;0.279875
92.78616;0.279875
91.7681;0.279875
90.79298;0.279875
90.25971;0.279875
89.42842;0.279875
88.89675;0.279875
88.51846;0.279875
87.72771;0.279875
87.45432;0.279875
87.09669;0.279875
86.49667;0.279875
86.34409;0.279875
85.97056;0.279875
85.50167;0.279875
85.50485;0.279875
84.93344;0.279875
84.6974;0.279875
84.61157;0.279875
84.16573;0.279875
83.97261;0.279875
83.89235;0.279875
83.38849;0.279875
83.48942;0.279875
83.15643;0.279875
82.82343;0.279875
82.87907;0.279875
82.56435;0.279875
82.33308;0.279875
82.40938;0.279875
81.93493;0.279875
81.99533;0.279875
81.86897;0.279875
81.55664;0.279875
81.58207;0.279875
81.42551;0.279875
81.09251;0.279875
81.30471;0.279875
80.90178;0.279875
80.79688;0.279875
80.83264;0.279875
80.49488;0.279875
80.52905;0.279875
80.50442;0.279875
80.17937;0.279875
80.31527;0.279875
80.12772;0.279875
79.84877;0.279875
80.08321;0.279875
79.73671;0.279875
79.68028;0.279875
79.7542;0.279875
79.45617;0.279875
79.41008;0.279875
79.52928;0.279875
79.11841;0.279875
79.27576;0.279875
79.13192;0.279875
78.92688;0.279875
79.01669;0.279875
78.91814;0.279875
78.71786;0.279875
78.84184;0.279875
78.55415;0.279875
78.60581;0.279875
78.5621;0.279875
78.36421;0.279875
78.41428;0.279875
78.45402;0.279875
78.09957;0.279875
78.34196;0.279875
78.07811;0.279875
77.99307;0.279875
78.13056;0.279875
77.88976;0.279875
77.79121;0.279875
77.93983;0.279875
77.62035;0.279875
77.83174;0.279875
77.7483;0.279875
77.5528;0.279875
77.59969;0.279875
77.49876;0.279875
77.39544;0.279875
77.45187;0.279875
77.2961;0.279875
77.27146;0.279875
77.33663;0.279875
77.14748;0.279875
77.09503;0.279875
77.1459;0.279875
76.97185;0.279875
77.02192;0.279875
77.06007;0.279875
76.828;0.279875
76.96787;0.279875
76.80972;0.279875
76.67303;0.279875
76.80814;0.279875
76.64124;0.279875
76.56495;0.279875
76.74535;0.279875
76.42508;0.279875
76.60548;0.279875
76.53793;0.279875
76.37342;0.279875
76.48866;0.279875
76.4068;0.279875
76.19142;0.279875
76.44812;0.279875
76.19302;0.279875
76.18507;0.279875
76.32574;0.279875
76.07063;0.279875
76.06824;0.279875
76.18427;0.279875
75.89499;0.279875
76.0603;0.279875
75.984;0.279875
75.81552;0.279875
76.01817;0.279875
75.8942;0.279875
75.68995;0.279875
75.92837;0.279875
75.64068;0.279875
75.71936;0.279875
75.79962;0.279875
75.50319;0.279875
75.72572;0.279875
75.65101;0.279875
75.43484;0.279875
75.64465;0.279875
75.4722;0.279875
75.34504;0.279875
75.59935;0.279875
75.28782;0.279875
75.39352;0.279875
75.38795;0.279875
75.23378;0.279875
75.31007;0.279875
75.35934;0.279875
75.0645;0.279875
75.32597;0.279875
75.17496;0.279875
75.09311;0.279875
75.20119;0.279875
75.10265;0.279875
74.92781;0.279875
75.19324;0.279875
74.85946;0.279875
75.04701;0.279875
75.04701;0.279875
74.82847;0.279875
74.96278;0.279875
74.94529;0.279875
74.71085;0.279875
74.96834;0.279875
74.74104;0.279875
74.69972;0.279875
74.85469;0.279875
74.59243;0.279875
74.70926;0.279875
74.81734;0.279875
74.5066;0.279875
74.74025;0.279875
74.6727;0.279875
74.43507;0.279875
74.70687;0.279875
74.47005;0.279875
74.45097;0.279875
74.60594;0.279875
74.35322;0.279875
74.45017;0.279875
74.51773;0.279875
74.26341;0.279875
74.45733;0.279875
74.39693;0.279875
74.23639;0.279875
74.40805;0.279875
74.32619;0.279875
74.0997;0.279875
74.416;0.279875
74.11719;0.279875
74.24355;0.279875
74.29758;0.279875
74.04089;0.279875
74.16963;0.279875
74.27931;0.279875
73.90976;0.279875
74.27216;0.279875
74.02897;0.279875
73.96936;0.279875
74.13308;0.279875
73.97175;0.279875
73.9638;0.279875
78.59151;0.2945
116.6701;0.405625
130.2457;0.55925
139.4653;0.7105001
148.7541;0.861625
157.7457;1.012625
166.3971;1.16275
175.7153;1.31225
184.1625;1.462375
192.6311;1.613125
202.1003;1.76275
211.3811;1.912125
220.0476;2.0625
228.6498;2.213125
236.7584;2.362875
246.1942;2.512
254.5571;2.66225
263.2213;2.813125
272.3511;2.962875
281.5509;3.112125
290.6092;3.26225
299.9989;3.412875
309.0056;3.56275
318.9158;3.712125
329.0494;3.86225
337.956;4.013
346.2728;4.16275
356.4986;4.312125
366.0186;4.462375
369.0839;4.501375
369.7737;4.51625
370.4222;4.532
371.8003;4.546125
372.6045;4.561625
373.3985;4.576875
374.4165;4.591125
375.2065;4.607
376.478;4.621375
376.9406;4.63625
377.4222;4.652
378.9099;4.666125
379.7865;4.68175
380.6758;4.696875
381.4785;4.711125
381.9784;4.727
383.5297;4.7415
384.4563;4.756375
384.8012;4.772
385.9933;4.786125
386.8103;4.80175
387.7878;4.816875
388.7804;4.831125
389.0729;4.847
390.6163;4.8615
391.7631;4.876375
392.0468;4.892125
393.1578;4.906125
394.0129;4.92175
394.9539;4.936875
396.0085;4.95125
396.3653;4.967
397.7291;4.981375
399.1103;4.9965
399.9225;5.110625
329.7027;5.0445
242.4908;4.905375
180.0942;4.75225
141.6739;4.60075
114.2017;4.450375
92.64469;4.300375
75.31564;4.149875
61.2998;3.999375
49.42815;3.849625
38.90197;3.700125
29.55119;3.549625
21.47039;3.39925
14.47042;3.2495
11.99166;3.10025
4.01338;2.94975
-1.628399;2.799125
-7.209778;2.649375
-12.86507;2.500125
-18.13491;2.34975
-22.62274;2.199125
-26.82924;2.0495
-31.11045;1.900125
-35.72861;1.749625
-39.37085;1.599125
-43.0584;1.4495
-47.10038;1.300125
-50.96515;1.14975
-54.22513;0.9991251
-57.61147;0.8495001
-60.84045;0.700125
-64.69965;0.54975
-67.80862;0.399125
-70.40898;0.249625
-73.74763;0.10025
-77.60445;-0.05025
-80.38521;-0.20075
-83.72784;-0.3505
-86.99179;-0.5001251
-90.42342;-0.650375
-93.51651;-0.8008751
-96.33223;-0.9505001
-99.38081;-1.099875
-103.1931;-1.250375
-105.7537;-1.400875
-109.0535;-1.550375
-112.613;-1.699875
-116.1353;-1.850375
-119.6106;-2.000875
-122.7291;-2.1505
-125.982;-2.299875
-130.105;-2.45025
-133.3896;-2.601
-136.5368;-2.750625
-140.3101;-2.899875
-144.0056;-3.05025
-147.6638;-3.200875
-151.1526;-3.350625
-154.3983;-3.499875
-158.6374;-3.650125
-162.3964;-3.80075
-165.4625;-3.950375
-169.4385;-4.09975
-173.2278;-4.250375
-176.6912;-4.400875
-180.2103;-4.5505
-183.8708;-4.69975
-187.7435;-4.850375
-191.5884;-5.000875
-194.2952;-5.1495
-193.7072;-5.21775
-185.8727;-5.181625
-162.0984;-5.042375
-146.1339;-4.891625
-132.6648;-4.739875
-121.0785;-4.5885
-110.8058;-4.437125
-100.503;-4.285875
-91.15378;-4.13475
-82.42845;-3.982875
-73.96936;-3.83225
-65.63902;-3.682375
-57.47318;-3.5325
-49.02442;-3.3825
-41.19396;-3.232125
-33.47238;-3.082375
-25.70709;-2.93275
-18.33518;-2.782125
-10.91242;-2.632125
-3.879865;-2.48275
3.292561;-2.332875
9.422302;-2.19775
16.52161;-2.046125
23.74252;-1.895
24.32108;-1.744
33.05356;-1.593625
40.00743;-1.444125
46.50672;-1.29425
53.50034;-1.143625
60.3493;-0.9933751
67.23881;-0.844
74.30792;-0.694
81.37941;-0.543375
88.32773;-0.393375
95.71791;-0.243875
102.9213;-0.094125
110.1216;0.056625
117.4712;0.20675
125.6418;0.356125
133.7489;0.5058751
141.8606;0.6563751
149.5568;0.8067501
157.6074;0.956125
166.1722;1.105875
174.226;1.256625
182.0898;1.40675
190.2374;1.556
198.7028;1.706
207.4838;1.856625
215.8992;2.006625
224.8677;2.156125
233.6574;2.305875
241.5657;2.456625
249.9978;2.606625
259.2635;2.756
268.4371;2.905625
277.6972;3.0565
286.6928;3.20675
296.2216;3.356125
306.224;3.50575
315.454;3.6565
324.9685;3.8065
335.2491;3.956125
344.197;4.10575
353.5787;4.2565
363.284;4.406625
369.7014;4.502
371.0286;4.517
371.8273;4.532625
372.7269;4.54675
373.2681;4.562375
374.674;4.577375
376.0409;4.59175
376.3127;4.607625
377.3681;4.621875
378.3512;4.637125
379.3677;4.65275
380.4858;4.66675
380.7489;4.682375
381.9124;4.6975
383.2086;4.711875
383.6091;4.72775
384.6621;4.742125
385.5499;4.757125
386.4765;4.77275
387.7322;4.786875
387.818;4.8025
388.6763;4.8175
390.1148;4.831875
390.5535;4.84775
391.5874;4.862125
392.22;4.877
392.9059;4.89275
394.4;4.90675
394.8053;4.9225
395.5229;4.9375
396.8072;4.951875
397.5765;4.96775
398.6454;4.982
399.464;4.997125
408.3276;5.141625
393.7403;5.190625
340.6779;5.137625
248.6229;5.001375
186.0539;4.848125
145.7302;4.697
117.5698;4.546
96.65807;4.395
79.6485;4.244625
64.82919;4.095125
52.20493;3.945125
41.43953;3.7945
32.43685;3.644375
23.63682;3.494875
15.71337;3.345125
12.13551;3.194375
7.171631;3.044375
0.6190936;2.895
-5.135536;2.745125
-10.70897;2.59425
-15.51867;2.444375
-20.02319;2.295
-24.64771;2.145125
-29.05766;1.994375
-32.78415;1.844125
-37.03197;1.695
-41.22257;1.545125
-45.21767;1.3945
-48.63501;1.24425
-52.03565;1.094875
-55.77803;0.945125
-59.44173;0.7945001
-62.12075;0.64425
-65.48882;0.494875
-68.81396;0.345125
-71.92532;0.1945
-74.93973;0.044375
-78.04791;-0.105
-81.53518;-0.255
-84.96364;-0.405625
-87.34306;-0.55575
-90.47429;-0.705
-94.03149;-0.8551251
-97.14683;-1.00575
-99.93871;-1.15575
-102.8625;-1.305125
-106.159;-1.454875
-109.996;-1.6055
-112.8181;-1.75575
-115.9223;-1.905
-119.9849;-2.054875
-123.3594;-2.205625
-126.7195;-2.35575
-130.2377;-2.505125
-133.8267;-2.655
-137.651;-2.80575
-141.0389;-2.95575
-144.1201;-3.105
-148.3949;-3.254875
-152.0642;-3.405625
-155.344;-3.55575
-159.0602;-3.705
-162.8216;-3.854875
-166.5513;-4.0055
-170.2285;-4.155625
-173.3605;-4.305
-177.5551;-4.454875
-181.33;-4.605625
-184.478;-4.75575
-188.1218;-4.905125
-192.0152;-5.055
-194.389;-5.190875
-190.8882;-5.218
-176.5974;-5.14175
-155.6293;-4.991625
-141.0675;-4.84075
-128.3105;-4.689625
-116.9483;-4.537875
-106.7519;-4.386125
-96.85835;-4.235125
-88.09487;-4.083875
-78.91655;-3.932375
-70.17533;-3.782125
-62.2654;-3.632125
-53.92392;-3.482375
-45.60868;-3.332375
-37.86882;-3.18225
-30.05107;-3.032
-22.67679;-2.88225
-15.28104;-2.7325
-7.765293;-2.58225
-1.742045;-2.44825
5.874634;-2.295875
12.76652;-2.144125
19.59006;-1.9935
25.37966;-1.844
28.11432;-1.694
36.53765;-1.54325
42.90025;-1.393125
49.44007;-1.243875
56.76429;-1.094
63.06489;-0.9432501
69.46564;-0.793125
76.53157;-0.6435
84.04414;-0.493875
91.01232;-0.34325
97.89705;-0.193125
104.8764;-0.043625
112.3556;0.106125
115.3143;0.221375
104.6515;0.2335
98.96676;0.2335
96.29568;0.2335
94.26196;0.2335
92.6129;0.2335
91.63857;0.2335
90.47906;0.2335
89.52697;0.2335
89.04616;0.2335
88.05593;0.2335
87.58307;0.2335
87.12371;0.2335
86.41402;0.2335
86.10328;0.233625
85.68843;0.2335
85.10033;0.2335
84.93503;0.2335
84.51224;0.2335
84.07593;0.2335
84.04652;0.2335
83.48862;0.2335
83.24861;0.2335
83.1898;0.2335
82.65177;0.2335
82.53972;0.2335
82.45389;0.2335
81.90553;0.2335
82.03983;0.2335
81.66075;0.2335
81.43346;0.2335
81.41676;0.2335
81.11954;0.2335
80.86125;0.2335
80.92006;0.2335
80.47025;0.2335
80.50681;0.2335
80.40031;0.2335
80.03314;0.2335
80.07924;0.2335
79.97115;0.2335
79.60001;0.2335
79.85194;0.2335
79.49591;0.2335
79.33696;0.2335
79.37908;0.2335
79.14941;0.2335
79.02622;0.2335
79.089;0.2335
78.6972;0.2335
78.82595;0.2335
78.68846;0.2335
78.37534;0.2335
78.58038;0.2335
78.32845;0.2335
78.13692;0.2335
78.27679;0.2335
78.02328;0.2335
77.90407;0.2335
78.04076;0.2335
77.6426;0.2335
77.7634;0.2335
77.68313;0.2335
77.50988;0.2335
77.56313;0.2335
77.48445;0.2335
77.18324;0.2335
77.38432;0.2335
77.13;0.2335
77.0847;0.2335
77.12762;0.2335
76.91145;0.2335
76.85979;0.2335
77.00125;0.2335
76.63489;0.2335
76.83198;0.2335
76.66111;0.2335
76.47991;0.2335
76.61422;0.2335
76.48389;0.2335
76.26534;0.2335
76.48627;0.2335
76.21368;0.2335
76.26057;0.2335
76.30348;0.2335
76.07381;0.2335
76.09526;0.2335
76.16679;0.2335
75.83856;0.2335
76.00307;0.2335
75.84254;0.2335
75.73923;0.2335
75.89658;0.2335
75.70346;0.2335
75.62637;0.2335
75.7273;0.2335
75.46663;0.2335
75.5461;0.2335
75.60889;0.2335
75.28067;0.2335
75.44279;0.2335
75.39908;0.2335
75.17656;0.2335
75.31882;0.2335
75.24252;0.2335
75.02318;0.2335
75.2449;0.2335
74.98503;0.2335
75.05973;0.2335
75.09152;0.2335
74.82847;0.2335
74.9739;0.2335
74.98979;0.2335
74.68859;0.2335
74.95164;0.2335
74.7331;0.2335
74.62978;0.2335
74.82608;0.2335
74.65442;0.2335
74.5217;0.2335
74.79906;0.2335
74.40726;0.2335
74.58289;0.2335
74.61707;0.2335
74.3564;0.2335
74.49548;0.2335
74.45256;0.2335
74.19984;0.2335
74.42316;0.2335
74.21573;0.2335
74.15295;0.2335
74.33971;0.2335
74.08778;0.2335
74.14897;0.2335
74.23639;0.2335
73.93916;0.2335
74.11321;0.2335
74.05599;0.2335
73.80247;0.2335
74.09016;0.2335
73.91771;0.2335
73.8136;0.2335
74.03453;0.2335
73.77386;0.2335
73.7373;0.2335
73.93519;0.2335
73.62286;0.2335
73.78499;0.2335
73.76194;0.2335
73.56882;0.2335
73.72856;0.2335
73.66022;0.2335
73.49014;0.2335
73.80406;0.2335
73.45358;0.2335
73.48696;0.2335
73.59823;0.2335
73.39478;0.2335
73.42259;0.2335
73.56644;0.2335
73.21755;0.2335
73.4814;0.2335
73.36775;0.2335
73.19927;0.2335
73.35186;0.2335
73.23583;0.2335
73.14841;0.2335
73.39478;0.2335
73.01887;0.2335
73.19769;0.2335
73.25967;0.2335
72.99185;0.2335
73.10311;0.2335
73.14364;0.2335
72.84164;0.2335
73.14761;0.2335
72.97516;0.2335
72.88853;0.2335
73.12695;0.2335
72.85039;0.2335
72.8329;0.2335
72.97437;0.2335
72.73197;0.2335
72.90045;0.2335
72.95132;0.2335
72.62071;0.2335
72.91158;0.2335
72.7272;0.2335
72.63502;0.2335
72.85913;0.2335
72.64614;0.2335
72.56508;0.2335
72.84006;0.2335
72.48163;0.2335
72.63025;0.2335
72.63899;0.2335
72.44826;0.2335
72.61038;0.2335
72.58336;0.2335
72.38547;0.2335
72.71369;0.2335
103.062;0.299
123.3848;0.4395
133.4222;0.5915
141.9981;0.743
150.6813;0.894125
159.2;1.044375
168.4578;1.193875
177.2245;1.343875
185.4682;1.494625
194.215;1.644625
203.5546;1.793875
212.8839;1.944
221.8556;2.09475
230.4379;2.244625
239.5415;2.393875
248.2835;2.543875
256.4502;2.694625
266.0457;2.8445
275.8479;2.99375
284.4087;3.143875
293.7563;3.294625
303.2494;3.444375
312.6105;3.593875
322.2784;3.74375
331.7292;3.8945
340.5817;4.0445
350.887;4.193625
360.2513;4.343875
369.6887;4.494625
371.1891;4.508625
371.5873;4.524375
372.4583;4.53925
373.4994;4.553875
374.3609;4.569625
375.5554;4.583875
375.9988;4.59925
376.8865;4.614625
378.511;4.628625
379.01;4.6445
380.0011;4.65925
381.0239;4.673875
381.6859;4.68975
383.1252;4.703875
383.6242;4.71925
384.2656;4.734625
385.8288;4.74875
386.6188;4.7645
387.6066;4.77925
388.3187;4.793875
388.9084;4.80975
390.4796;4.823875
391.3331;4.83925
391.8219;4.85475
393.1093;4.86875
393.7991;4.884625
394.8617;4.89925
395.5762;4.914
395.9187;4.92975
397.3357;4.943875
398.1654;4.959125
398.6804;4.974625
399.704;4.98875
408.4221;5.1255
349.8109;5.082
251.743;4.949625
189.8511;4.795625
148.0095;4.643875
118.4789;4.4935
96.5325;4.343375
79.14702;4.1925
64.73383;4.042125
51.8624;3.892625
40.52639;3.742875
30.88474;3.59225
23.21005;3.442
15.20157;3.2925
12.30399;3.14275
5.249182;2.99225
-0.7343292;2.841875
-6.461938;2.6925
-11.90186;2.542875
-17.25515;2.39225
-21.55066;2.241875
-25.80404;2.0925
-30.42062;1.943
-34.45148;1.792125
-38.46645;1.641875
-42.51003;1.492375
-46.54964;1.342875
-50.52407;1.192375
-53.83332;1.042
-56.97409;0.8925
-60.88416;0.742875
-64.18784;0.592125
-67.06079;0.442
-70.19043;0.292625
-73.48379;0.142875
-76.75887;-0.00775
-79.94254;-0.157875
-82.72966;-0.307375
-86.52846;-0.45725
-89.77731;-0.6077501
-92.44601;-0.7582501
-95.58598;-0.907625
-98.83643;-1.05725
-101.9883;-1.20775
-105.5082;-1.358125
-108.2794;-1.5075
-111.9693;-1.657125
-115.6831;-1.807625
-118.529;-1.958
-121.8017;-2.1075
-125.5775;-2.25725
-128.9558;-2.40775
-132.7515;-2.558125
-135.92;-2.707625
-139.544;-2.85725
-143.7267;-3.00775
-146.7776;-3.158125
-150.1687;-3.3075
-154.1909;-3.457125
-157.791;-3.607625
-161.4467;-3.758
-164.9022;-3.9075
-168.4467;-4.057
-172.6357;-4.207625
-176.0197;-4.358125
-179.2542;-4.507625
-183.3503;-4.657125
-186.8868;-4.807875
-190.0744;-4.958
-193.696;-5.1075
-193.1492;-5.193375
-188.3936;-5.174625
-165.1398;-5.046875
-147.5437;-4.896
-134.0381;-4.744375
-122.4518;-4.593
-111.4726;-4.44175
-101.6108;-4.29075
-91.73949;-4.139125
-82.80595;-3.98725
-74.31586;-3.837375
-65.70419;-3.687875
-57.15926;-3.53775
-48.98548;-3.387125
-40.88481;-3.237375
-33.21409;-3.088
-25.54019;-2.937875
-18.14207;-2.78725
-10.81546;-2.6375
-3.430049;-2.48775
1.224677;-2.352
9.78152;-2.2025
17.22415;-2.051125
24.11366;-1.899875
24.61513;-1.748875
33.05753;-1.599125
39.59576;-1.4495
46.374;-1.299125
53.43278;-1.1485
60.18082;-0.9990001
67.38504;-0.8493751
74.50581;-0.6990001
81.41199;-0.548375
88.33408;-0.398875
95.27444;-0.249375
102.8466;-0.09912501
109.9737;0.051625
117.3202;0.20125
125.6299;0.35075
133.6519;0.501
141.1072;0.651625
149.5727;0.80125
157.9857;0.9507501
166.0061;1.101125
174.1759;1.251625
182.0564;1.40125
190.6522;1.550625
199.1757;1.701125
207.2517;1.851625
216.407;2.00125
225.3127;2.150625
233.9514;2.301
242.5067;2.4515
251.6023;2.60125
261.2225;2.750625
270.6623;2.90075
278.9831;3.051625
288.8052;3.201125
298.6352;3.3505
307.8159;3.501
317.5012;3.6515
327.4949;3.801125
337.2725;3.950625
347.6334;4.101
356.605;4.2515
366.3476;4.401125
372.4583;4.5
373.265;4.51475
373.9468;4.5305
375.2947;4.54475
375.9106;4.560125
376.6481;4.5755
377.938;4.589625
378.6818;4.6055
379.8119;4.62
380.4032;4.63475
380.8729;4.650625
382.4886;4.664625
383.1514;4.68
383.6497;4.695375
384.7575;4.709625
385.4148;4.725375
386.7396;4.74
387.6042;4.754875
387.9929;4.7705
389.4393;4.784625
390.447;4.800125
391.2076;4.815375
392.3146;4.8295
392.9472;4.8455
394.3841;4.86
395.2662;4.87475
395.4569;4.8905
396.7397;4.904625
397.9437;4.920125
398.8115;4.9355
399.646;4.949625
399.9535;4.9655
401.117;4.98
402.3496;4.994875
410.8167;5.1435
399.4926;5.2105
357.8313;5.174375
263.083;5.044125
196.472;4.892625
153.4168;4.741125
123.7591;4.58975
101.5123;4.438875
83.39644;4.288875
