Sila;Przemieszczenie
-39.4996;1.874875
-67.7673;0.675
-92.65741;-0.525
-118.2675;-1.725
-146.2173;-2.925
-175.3807;-4.124875
-196.3862;-5.204
-93.43306;-4.0995
-25.40429;-2.893875
30.1377;-1.694
88.80774;-0.493875
107.3925;0.30925
97.4226;0.30925
93.78989;0.30925
91.58055;0.30925
90.00858;0.30925
88.74893;0.30925
87.75632;0.30925
86.89324;0.30925
86.22011;0.30925
85.68922;0.30925
85.27914;0.30925
84.91595;0.30925
84.56389;0.30925
84.15063;0.30925
83.75724;0.30925
83.39882;0.30925
83.07695;0.30925
82.71297;0.30925
82.5127;0.30925
82.37839;0.30925
82.22977;0.30925
82.14792;0.30925
81.94605;0.30925
81.72035;0.30925
81.43743;0.30925
140.5319;0.588
218.1546;1.7915
300.2898;2.991375
386.699;4.191375
412.9974;4.58175
421.4438;4.701625
429.3537;4.821625
437.1468;4.94175
163.308;4.67375
18.86129;3.471875
-27.60172;2.27175
-59.76518;1.07175
-85.25848;-0.12825
-110.9091;-1.32825
-137.7853;-2.528375
-166.8159;-3.728125
-195.2187;-4.92825
-117.0826;-4.444625
-44.58825;-3.24
15.94305;-2.053625
70.26116;-0.8518751
133.6416;0.348
202.7225;1.548
282.4505;2.748
367.8934;3.948
412.5174;4.560625
420.1682;4.6805
427.8517;4.8005
435.7982;4.9205
354.7216;5.092875
46.45824;3.8955
-13.10269;2.6955
-49.43768;1.49525
-75.39352;0.295375
-100.3234;-0.90475
-126.698;-2.104625
-155.1676;-3.304625
-184.118;-4.50475
-151.5174;-4.871875
-67.5273;-3.6635
-4.1159;-2.4635
49.20165;-1.27475
109.942;-0.074625
98.94292;0.236875
93.10643;0.236875
90.22236;0.236875
88.36588;0.236875
86.90118;0.236875
85.77426;0.236875
84.84999;0.236875
84.02427;0.236875
83.40994;0.236875
82.95139;0.236875
82.56515;0.236875
82.15507;0.236875
81.82049;0.236875
81.52087;0.236875
81.13305;0.236875
80.79926;0.236875
80.49329;0.236875
80.20878;0.236875
80.00692;0.236875
79.82731;0.236875
79.68903;0.236875
79.57935;0.236875
79.38147;0.236875
79.13908;0.236875
78.94675;0.236875
166.2103;0.98125
244.7613;2.181375
328.9986;3.381375
407.9239;4.500625
416.3257;4.6205
424.916;4.7405
432.6812;4.8605
439.4547;4.9805
99.19802;4.343875
7.296403;3.143625
-37.6304;1.9435
-66.6674;0.7435001
-91.63062;-0.45675
-118.01;-1.6565
-145.5085;-2.856625
-174.7569;-4.056375
-199.3759;-5.18975
-97.10153;-4.143
-28.39804;-2.938875
27.26714;-1.739
86.40687;-0.539
151.5659;0.661
224.0316;1.861125
306.1128;3.061
392.3432;4.260875
415.4467;4.590625
423.6102;4.71075
431.7792;4.830625
439.5684;4.95075
215.5391;4.904
30.23942;3.69975
-21.33687;2.499625
-54.35626;1.29975
-79.53326;0.09975
-104.6658;-1.100375
-131.8081;-2.300375
-160.3492;-3.500375
-188.93;-4.70025
-134.9966;-4.689625
-57.45093;-3.482375
4.971822;-2.298125
59.10635;-1.09375
120.4332;0.10625
102.2911;0.320875
96.79079;0.320875
94.01321;0.320875
92.24733;0.320875
90.96861;0.320875
89.90526;0.320875
88.99371;0.320875
88.14574;0.320875
87.43445;0.320875
86.87257;0.320875
86.37031;0.320875
86.05322;0.320875
85.75042;0.320875
85.51598;0.320875
85.21875;0.320875
84.86827;0.320875
84.51939;0.320875
84.17765;0.320875
83.9138;0.320875
83.68095;0.320875
83.51882;0.320875
83.42187;0.320875
83.29948;0.320875
83.07059;0.320875
82.92278;0.320875
179.2471;1.190875
259.2794;2.391125
345.2802;3.591
410.5743;4.5215
418.0535;4.641625
425.7814;4.76175
432.6892;4.881625
433.5586;5.090875
57.32457;3.974875
-9.560585;2.774875
-47.45801;1.57475
-74.32222;0.375
-99.91408;-0.82525
-126.5685;-2.025125
-154.473;-3.22525
-183.0538;-4.42525
-159.0681;-4.926875
-71.83552;-3.717
-8.41697;-2.533375
45.80021;-1.328875
106.8958;-0.12875
174.2013;1.071375
250.7631;2.27125
335.8706;3.471125
411.5168;4.515375
418.9587;4.6355
426.085;4.755625
433.0881;4.8755
440.3861;4.9955
96.89649;4.374375
6.926855;3.174125
-37.33476;1.973875
-65.67319;0.774
-90.42104;-0.42625
-116.5112;-1.626
-143.985;-2.826
-173.1753;-4.026
-198.0519;-5.16575
-95.95235;-4.1155
-27.48648;-2.91325
26.40804;-1.725
86.27176;-0.524875
102.5383;0.22175
93.03331;0.22175
89.32034;0.22175
87.24769;0.22175
85.84897;0.22175
84.7896;0.22175
83.93606;0.22175
83.17232;0.22175
82.43243;0.22175
81.77201;0.22175
81.20537;0.22175
80.73171;0.22175
80.33037;0.22175
80.10546;0.22175
79.86307;0.22175
79.62624;0.22175
79.4212;0.22175
79.06834;0.22175
78.75999;0.22175
78.45163;0.22175
78.18938;0.22175
78.01772;0.22175
77.95969;0.22175
77.84923;0.22175
77.70061;0.22175
139.4002;0.558875
216.9895;1.76175
299.5157;2.9615
385.3067;4.1615
415.4396;4.57575
422.9291;4.695875
431.0258;4.81575
438.6854;4.93575
199.333;4.76475
25.19846;3.5615
-25.1476;2.3615
-57.95876;1.1615
-83.62452;-0.0385
-109.1099;-1.238375
-136.2379;-2.438625
-164.7758;-3.638375
-193.2851;-4.8385
-126.3165;-4.584625
-51.89498;-3.378875
9.54787;-2.193625
64.00029;-0.9895
126.8228;0.210625
195.686;1.410625
275.3751;2.6105
362.0807;3.8105
414.8737;4.544625
423.2216;4.664625
431.2181;4.784625
439.4659;4.904625
438.8873;5.20025
64.22202;4.115875
-5.76973;2.915625
-44.83938;1.71575
-71.98811;0.5157501
-96.639;-0.684375
-122.6934;-1.88425
-150.7131;-3.08425
-179.5785;-4.28425
-184.9429;-5.145375
-84.12838;-3.949375
-18.1516;-2.747875
36.48043;-1.548125
96.49356;-0.348
108.4057;0.329875
99.70109;0.329875
96.05726;0.329875
93.79943;0.329875
92.14322;0.329875
90.95987;0.329875
90.02367;0.329875
89.36326;0.329875
88.80933;0.329875
88.27845;0.329875
87.81274;0.329875
87.2461;0.329875
86.76052;0.329875
86.30117;0.329875
85.95069;0.329875
85.64472;0.329875
85.4214;0.329875
85.24815;0.329875
84.97079;0.329875
84.75622;0.329875
84.47012;0.329875
84.14587;0.329875
83.94321;0.329875
83.79778;0.329875
83.66743;0.329875
149.3851;0.706
226.9101;1.908125
312.1742;3.108125
399.0992;4.308
418.7679;4.590125
426.7033;4.71025
434.5004;4.830125
442.6058;4.950125
150.04;4.590875
14.35677;3.38925
-31.07945;2.18925
-62.51414;0.9892501
-87.61327;-0.21075
-113.0947;-1.41075
-140.5231;-2.610875
-169.5267;-3.810625
-198.0193;-5.01075
-115.3994;-4.43225
-44.07565;-3.238875
17.54999;-2.03875
70.91204;-0.8388751
134.9934;0.36125
205.6742;1.561125
287.0591;2.761125
374.8083;3.96125
417.1316;4.561125
425.5295;4.68125
433.7676;4.80125
441.4272;4.92125
378.9274;5.13775
48.27817;3.945125
-12.71566;2.745
-49.71425;1.545
-75.87751;0.345125
-100.6389;-0.855
-126.5875;-2.054875
-154.9411;-3.255
-183.9511;-4.454875
-162.4234;-4.99475
-74.10287;-3.7855
-9.5733;-2.598
43.88571;-1.396625
104.9852;-0.1965
102.6241;0.260875
95.74255;0.260875
92.65184;0.260875
90.64516;0.260875
89.13278;0.260875
87.90652;0.260875
86.92185;0.260875
86.16447;0.260875
85.54221;0.260875
85.15199;0.260875
84.74588;0.260875
84.37792;0.260875
84.02029;0.260875
83.5379;0.260875
83.12225;0.260875
82.76621;0.260875
82.51746;0.260875
82.3458;0.260875
82.17493;0.260875
82.02394;0.260875
81.72989;0.260875
81.51849;0.260875
81.25464;0.260875
80.99158;0.260875
80.7643;0.260875
160.7959;0.8608751
238.2215;2.061375
323.8042;3.26125
410.7674;4.461375
420.5584;4.606
428.3992;4.726
436.3076;4.846
444.2549;4.966125
115.8969;4.423125
11.49893;3.222375
-36.03061;2.0225
-65.63902;0.8223751
-91.04808;-0.377625
-116.7583;-1.577625
-144.2623;-2.777625
-173.3128;-3.9775
-200.2835;-5.151375
-99.65976;-4.16525
-30.74169;-2.962
22.71493;-1.774625
84.06321;-0.57375
150.5089;0.626125
223.4284;1.82625
307.3994;3.026
395.7748;4.226
422.5508;4.592125
430.4608;4.71225
437.9026;4.83225
445.5233;4.95225
200.6213;4.8245
25.00693;3.62125
-24.51897;2.42125
-57.23238;1.221375
-82.25282;0.02125
-107.1954;-1.17875
-133.748;-2.378875
-162.6269;-3.578625
-191.7545;-4.778875
-127.4355;-4.568
-52.45209;-3.373
11.0364;-2.172875
64.16479;-0.973
127.1876;0.224125
99.98003;0.281625
95.08133;0.281625
92.39038;0.281625
90.51244;0.281625
89.1916;0.281625
88.1664;0.281625
87.38359;0.281625
86.78516;0.281625
86.27654;0.281625
85.73611;0.281625
85.22749;0.281625
84.71727;0.281625
84.24441;0.281625
83.83751;0.281625
83.5816;0.281625
83.30901;0.281625
83.17152;0.281625
82.96729;0.281625
82.77814;0.281625
82.53733;0.281625
82.26713;0.281625
81.99374;0.281625
81.75691;0.281625
81.5773;0.281625
81.42789;0.281625
189.689;1.314
270.3253;2.513875
357.8257;3.713875
416.3376;4.530625
424.9215;4.65075
432.8831;4.77075
440.046;4.89075
449.2688;5.11225
59.69048;4.008
-8.484523;2.807875
-47.7457;1.607875
-74.55667;0.407875
-100.0627;-0.79225
-126.1298;-1.992125
-154.2854;-3.19225
-183.4861;-4.392125
-169.9019;-5.042375
-78.01453;-3.832
-12.34293;-2.631875
40.24506;-1.444125
101.6204;-0.24375
169.3638;0.9562501
245.5711;2.15625
332.706;3.356125
417.5846;4.502125
425.6709;4.622125
433.5602;4.74225
441.3533;4.862125
448.7332;4.982125
125.6903;4.55775
12.43432;3.35675
-32.66255;2.156625
-63.14914;0.95675
-88.28561;-0.24325
-113.5373;-1.443375
-140.4786;-2.64325
-169.6634;-3.84325
-198.071;-5.04325
-111.8819;-4.38525
-40.68454;-3.181125
19.509;-1.9935
73.57359;-0.7920001
113.7789;0.240875
96.52535;0.24075
92.33395;0.24075
89.98633;0.24075
88.40243;0.24075
87.19842;0.24075
86.22249;0.24075
85.36259;0.24075
84.58614;0.24075
83.96546;0.24075
83.4465;0.24075
83.00781;0.24075
82.76463;0.24075
82.40302;0.24075
82.08513;0.24075
81.75691;0.24075
81.34683;0.24075
81.02814;0.24075
80.70628;0.24075
80.54256;0.24075
80.4321;0.24075
80.3121;0.24075
80.19289;0.24075
80.06255;0.24075
79.83843;0.24075
109.489;0.299875
201.5471;1.49575
283.7046;2.69575
372.2986;3.89575
419.9211;4.555125
428.6226;4.675125
436.5881;4.795125
444.75;4.91525
285.5412;4.961375
36.88971;3.756125
-19.47165;2.556
-54.49057;1.356125
-80.46468;0.156125
-105.6147;-1.044
-132.2444;-2.244125
-160.7045;-3.444
-189.6516;-4.643875
-140.8132;-4.743375
-61.69081;-3.535625
1.732508;-2.33575
55.09297;-1.146625
118.3955;0.053625
188.1162;1.253625
265.6277;2.453625
355.223;3.6535
420.6093;4.5325
429.1622;4.652625
437.4878;4.772625
444.6173;4.892625
461.5609;5.145875
84.08784;4.303625
1.534621;3.1035
-40.59474;1.903375
-68.99834;0.7035
-93.79705;-0.49675
-119.1799;-1.6965
-146.7387;-2.896625
-175.6835;-4.0965
-197.7674;-5.188375
-94.618;-4.09875
-25.86206;-2.894
29.31913;-1.693875
89.57147;-0.49375
102.8419;0.202
93.99176;0.202
90.49178;0.202
88.40482;0.202
87.00689;0.202
85.82195;0.202
84.84284;0.202
83.97738;0.202
83.27722;0.202
82.67403;0.202
82.26553;0.202
81.90791;0.202
81.61227;0.202
81.28404;0.202
80.99397;0.202
80.57832;0.202
80.20719;0.202
79.83128;0.202
79.55949;0.202
79.44186;0.202
79.39259;0.202
79.23682;0.202
79.08026;0.202
78.87761;0.202
78.6074;0.202
145.4417;0.59
222.6671;1.792375
305.7551;2.992125
396.0895;4.192
424.7316;4.582375
432.9141;4.702375
440.8733;4.822375
449.1337;4.942375
170.0576;4.698625
17.95848;3.4965
-28.44969;2.2965
-60.84998;1.096375
-86.33137;-0.103375
-111.3486;-1.3035
-137.9903;-2.5035
-166.6609;-3.7035
-195.322;-4.9035
-118.4837;-4.44425
-45.74696;-3.239125
16.04239;-2.0525
69.73902;-0.85075
135.4066;0.34925
207.2962;1.54925
287.0846;2.749125
378.6524;3.94925
423.1739;4.56175
431.2563;4.68175
439.7512;4.801875
448.3326;4.92175
378.1024;5.116
47.14091;3.92
-14.27491;2.71975
-50.84117;1.51975
-76.89158;0.32
-102.0153;-0.88025
-128.1325;-2.080125
-156.2182;-3.28025
-185.2624;-4.480125
-154.1686;-4.870375
-69.23199;-3.66125
-4.336039;-2.461
49.2533;-1.272
110.8328;-0.07187501
102.7544;0.282125
96.46416;0.282125
93.35359;0.282125
91.35644;0.282125
89.92036;0.282125
88.95953;0.282125
88.13381;0.282125
87.4575;0.282125
86.82807;0.282125
86.21534;0.282125
85.6177;0.282125
85.16232;0.282125
84.80549;0.282125
84.48283;0.282125
84.25633;0.282125
84.04255;0.282125
83.75883;0.282125
83.47273;0.282125
83.14928;0.282125
82.85443;0.282125
82.55084;0.282125
82.39349;0.282125
82.25123;0.282125
82.15984;0.282125
82.09864;0.282125
171.9562;1.014875
250.4746;2.215375
337.8924;3.41525
419.5293;4.50075
427.8533;4.62075
436.4101;4.74075
444.9813;4.86075
452.8952;4.980875
95.53512;4.309375
3.084342;3.109
-40.83633;1.909
-69.62538;0.7090001
-95.04795;-0.491125
-120.6708;-1.691
-148.2463;-2.891125
-176.9439;-4.090875
-200.0968;-5.20975
-96.57622;-4.13675
-29.07038;-2.934625
26.64169;-1.74575
86.18434;-0.545625
154.1503;0.654375
228.2866;1.8545
311.207;3.0545
402.7097;4.25425
427.8954;4.5925
436.2853;4.712625
444.6554;4.8325
452.6734;4.952625
211.6497;4.861
26.14578;3.657125
-24.61592;2.457
-57.50974;1.257125
-82.51826;0.057
-107.576;-1.143
-134.0445;-2.343
-162.1509;-3.542875
-190.9097;-4.742875
-134.7097;-4.68625
-57.89677;-3.47875
4.792213;-2.2955
58.69468;-1.090375
121.6213;0.10975
98.69337;0.240875
93.6532;0.240875
90.92887;0.240875
89.22577;0.240875
87.79049;0.240875
86.70171;0.240875
85.74565;0.240875
85.03835;0.240875
84.50826;0.240875
84.13077;0.240875
83.74532;0.240875
83.30186;0.240875
82.86635;0.240875
82.41415;0.240875
81.99294;0.240875
81.69651;0.240875
81.48988;0.240875
81.34683;0.240875
81.24828;0.240875
81.09331;0.240875
80.86205;0.240875
80.5219;0.240875
80.2366;0.240875
80.08321;0.240875
79.95764;0.240875
183.5497;1.192125
264.8266;2.39225
353.1782;3.592125
422.5103;4.52275
430.5911;4.642875
439.5302;4.76275
447.6786;4.88275
462.3079;5.128375
63.55047;4.048375
-9.009044;2.848125
-47.942;1.648
-75.14;0.448125
-100.1215;-0.752
-126.3173;-1.952
-153.8277;-3.151875
-182.4578;-4.351875
-172.7152;-5.047875
-79.04688;-3.851
-14.36472;-2.650125
40.56771;-1.450125
102.071;-0.25
171.7075;0.95
247.8162;2.15
333.8615;3.349875
421.1092;4.50225
429.5762;4.622125
438.5146;4.742125
447.344;4.862125
455.2221;4.982125
131.015;4.592125
12.64811;3.391125
-33.71875;2.191125
-63.91843;0.991125
-88.41117;-0.208875
-113.6907;-1.408875
-140.4373;-2.609
-169.0992;-3.808875
-198.0734;-5.008875
-113.0311;-4.385
-42.55931;-3.192375
19.12832;-1.99225
73.60061;-0.792375
109.64;0.19725
94.80714;0.19725
90.59509;0.19725
88.13937;0.19725
86.42992;0.19725
85.2553;0.19725
84.35965;0.19725
83.69604;0.19725
82.98238;0.19725
82.38157;0.19725
81.834;0.19725
81.28882;0.19725
80.9137;0.19725
80.58945;0.19725
80.3868;0.19725
80.19129;0.19725
79.91711;0.19725
79.60638;0.19725
79.21696;0.19725
78.89986;0.19725
78.7274;0.19725
78.5327;0.19725
78.46197;0.19725
78.39203;0.19725
78.19096;0.19725
118.5751;0.28775
203.4672;1.491375
284.8411;2.691375
376.2436;3.891375
425.0598;4.5505
433.8821;4.670375
441.9915;4.790625
450.1756;4.9105
299.1486;4.985
38.49109;3.7865
-19.66953;2.5865
-54.79018;1.386625
-80.82628;0.186625
-105.8078;-1.0135
-132.4066;-2.2135
-160.2515;-3.4135
-188.8887;-4.6135
-141.9536;-4.744125
-62.0985;-3.537625
1.980464;-2.337625
55.5563;-1.148375
118.1682;0.05175
189.1899;1.251875
267.3785;2.45175
358.1818;3.65175
424.3255;4.53075
433.0222;4.65075
442.0948;4.77075
450.4251;4.890875
461.2398;5.1255
72.05963;4.155375
-5.281766;2.955125
-45.20496;1.755
-72.71449;0.555125
-97.73254;-0.645
-123.5978;-1.844875
-151.0032;-3.044875
-179.5785;-4.244875
-179.5618;-5.05325
-79.67393;-3.843375
-13.90775;-2.643375
41.02151;-1.45525
101.4543;-0.255
102.2506;0.2475
95.14809;0.2475
92.055;0.2475
90.02367;0.2475
88.74019;0.2475
87.66254;0.2475
86.68502;0.2475
85.87996;0.2475
85.1512;0.2475
84.62032;0.2475
84.10772;0.2475
83.7636;0.2475
83.45286;0.2475
83.12225;0.2475
82.77655;0.2475
82.39349;0.2475
82.00248;0.2475
81.63531;0.2475
81.43107;0.2475
81.29279;0.2475
81.11556;0.2475
81.04562;0.2475
80.94867;0.2475
80.75555;0.2475
80.43369;0.2475
159.3399;0.8175001
238.7547;2.01825
325.6154;3.21825
416.8081;4.41825
430.0022;4.607625
438.4867;4.727625
447.0269;4.847625
455.0568;4.96775
123.9896;4.489125
11.99961;3.288
-35.3988;2.088
-65.92035;0.887875
-90.82635;-0.311875
-116.5048;-1.512
-143.7847;-2.712
-172.3186;-3.912
-200.6141;-5.111875
-106.4372;-4.277375
-37.12098;-3.08625
21.45767;-1.886375
79.77724;-0.686125
145.46;0.51375
219.6964;1.713875
303.0467;2.91375
395.0214;4.11375
429.0056;4.5765
437.7755;4.696375
446.6343;4.816375
454.5259;4.936375
266.3676;4.933125
32.93673;3.726
-21.38297;2.526
-55.66199;1.326
-81.29836;0.126125
-106.2981;-1.074125
-132.8762;-2.274125
-161.0033;-3.474
-189.6747;-4.674
-138.7668;-4.722125
-60.02744;-3.526625
3.92437;-2.32625
57.65994;-1.12625
119.9611;0.07362501
103.2106;0.316375
97.56486;0.316375
94.80635;0.316375
92.92603;0.316375
91.5583;0.316375
90.42661;0.316375
89.43716;0.316375
88.58919;0.316375
87.91605;0.316375
87.39709;0.316375
87.01881;0.316375
86.62303;0.316375
86.32739;0.316375
85.97453;0.316375
85.54697;0.316375
85.20524;0.316375
84.88178;0.316375
84.6235;0.316375
84.49396;0.316375
84.2905;0.316375
84.12361;0.316375
83.9138;0.316375
83.69604;0.316375
83.39246;0.316375
83.18822;0.316375
182.0135;1.15675
263.358;2.357
353.1678;3.556875
425.7584;4.516875
434.2667;4.637
443.3099;4.757125
451.8906;4.876875
459.9484;4.996875
72.14705;4.1095
-5.998611;2.909125
-47.16635;1.70925
-74.77283;0.5091251
-100.2375;-0.691
-125.9939;-1.890875
-153.7545;-3.090875
-182.2082;-4.29075
-178.1893;-5.0605
-80.21434;-3.85025
-14.6389;-2.65025
41.25039;-1.4615
101.9263;-0.26125
172.4641;0.93875
248.754;2.13875
337.704;3.3385
426.1271;4.502375
435.0368;4.622375
443.782;4.7425
452.4032;4.862375
460.1002;4.982375
124.1223;4.520625
11.789;3.31975
-35.94955;2.119625
-65.98631;0.919625
-90.24541;-0.28025
-115.7753;-1.48025
-142.746;-2.680375
-171.5469;-3.88025
-200.0944;-5.08025
-106.5159;-4.265
-35.5943;-3.06175
20.96733;-1.873
80.57117;-0.672625
108.606;0.221625
96.47607;0.221625
92.39992;0.221625
89.98394;0.221625
88.28004;0.221625
86.98066;0.221625
86.06513;0.221625
85.32683;0.221625
84.7737;0.221625
84.23408;0.221625
83.7477;0.221625
83.26849;0.221625
82.80913;0.221625
82.31879;0.221625
81.90791;0.221625
81.59479;0.221625
81.41438;0.221625
81.19901;0.221625
81.00828;0.221625
80.7627;0.221625
80.48137;0.221625
80.1754;0.221625
79.96241;0.221625
79.80267;0.221625
79.71128;0.221625
132.5432;0.409625
213.4339;1.61475
296.6555;2.814625
389.2716;4.014625
430.4576;4.56025
438.6258;4.68025
446.9975;4.800375
454.9853;4.92025
277.888;4.9205
33.92935;3.713875
-22.60367;2.513875
-57.30073;1.31375
-82.77177;0.113875
-108.3589;-1.086375
-135.0236;-2.286125
-163.2961;-3.486125
-192.1399;-4.686125
-133.9245;-4.6165
-55.35046;-3.420375
8.742015;-2.220375
62.23917;-1.020375
127.182;0.179625
199.7352;1.379875
279.4282;2.57975
372.529;3.779625
431.3398;4.54725
439.6606;4.66725
447.7366;4.78725
455.935;4.90725
455.7093;5.203
63.61405;4.11675
-8.505185;2.9165
-47.76398;1.7165
-74.40646;0.5165
-99.06133;-0.6835001
-125.0505;-1.883375
-152.7659;-3.083375
-181.7552;-4.283375
-175.2496;-5.021375
-78.4572;-3.811125
-12.06557;-2.611375
43.15138;-1.422125
104.2461;-0.222125
104.3948;0.2745
97.12537;0.2745
93.80341;0.2745
91.74665;0.2745
90.4719;0.2745
89.4173;0.2745
88.54389;0.2745
87.82625;0.2745
87.09908;0.2745
86.45137;0.2745
85.84818;0.2745
85.38326;0.2745
85.00815;0.2745
84.76019;0.2745
84.54243;0.2745
84.31435;0.2745
84.00361;0.2745
83.7032;0.2745
83.37498;0.2745
83.05073;0.2745
82.85443;0.2745
82.71455;0.2745
82.58501;0.2745
82.51746;0.2745
82.31004;0.2745
161.171;0.832
241.9782;2.032875
330.6333;3.23275
423.3026;4.432875
434.4734;4.607625
442.7592;4.72775
450.9862;4.847625
459.1513;4.96775
121.6443;4.447625
11.11984;3.2465
-37.75994;2.0465
-67.44385;0.8465
-92.45157;-0.3535
-118.4026;-1.553375
-145.5235;-2.753625
-174.319;-3.953375
-201.4438;-5.131125
-100.3488;-4.1555
-30.1973;-2.953625
25.66179;-1.765875
85.7075;-0.565375
153.9326;0.634625
229.5216;1.83475
315.2196;3.034625
407.958;4.2345
434.3025;4.5915
442.8109;4.711625
451.4265;4.8315
459.8125;4.9515
215.0671;4.861875
25.63238;3.658
-25.93438;2.457875
-58.49282;1.258
-83.10318;0.057875
-108.5822;-1.142125
-135.1921;-2.342125
-163.2126;-3.542
-192.2536;-4.742125
-129.0393;-4.56575
-51.73763;-3.35975
10.96249;-2.173875
65.84724;-0.971375
128.847;0.228
102.1377;0.301125
96.96802;0.301125
94.17455;0.301125
92.41342;0.301125
91.10769;0.301125
90.19534;0.301125
89.45068;0.301125
88.75052;0.301125
88.10918;0.301125
87.47578;0.301125
86.89085;0.301125
86.42038;0.301125
86.02222;0.301125
85.70194;0.301125
85.49372;0.301125
85.32206;0.301125
85.09;0.301125
84.80788;0.301125
84.53131;0.301125
84.18163;0.301125
83.94798;0.301125
83.78347;0.301125
83.60307;0.301125
83.53869;0.301125
83.45683;0.301125
192.67;1.3155
275.2924;2.515625
368.0507;3.7155
429.5365;4.53225
438.1474;4.652375
446.3672;4.772375
453.3005;4.892375
467.8257;5.134375
62.39414;4.05225
-9.454886;2.852
-48.85753;1.652
-75.8481;0.452
-101.1856;-0.748125
-127.4761;-1.947875
-154.7376;-3.148
-183.4496;-4.348
-173.0069;-5.03625
-78.40633;-3.82625
-12.46373;-2.626
42.6801;-1.437625
103.1303;-0.2375
172.9099;0.962625
250.1837;2.162625
339.8164;3.3625
427.3089;4.502125
435.6662;4.622125
443.9124;4.742125
452.1592;4.862125
459.7696;4.982125
119.6941;4.488375
11.62926;3.2875
-36.9819;2.087375
-66.70316;0.8873751
-90.87483;-0.3125
-116.5358;-1.512625
-143.8411;-2.712625
-172.348;-3.912625
-200.6785;-5.112125
-105.1211;-4.2625
-35.45046;-3.070875
22.10299;-1.870875
80.76032;-0.671
109.0288;0.235875
96.62151;0.235875
92.72575;0.235875
90.29865;0.235875
88.59953;0.235875
87.26597;0.235875
86.27176;0.235875
85.45557;0.235875
84.84602;0.235875
84.33024;0.235875
83.97897;0.235875
83.51564;0.235875
83.03642;0.235875
82.61999;0.235875
82.23772;0.235875
81.90473;0.235875
81.67108;0.235875
81.47319;0.235875
81.2761;0.235875
81.10284;0.235875
80.90257;0.235875
80.5378;0.235875
80.23421;0.235875
79.98228;0.235875
79.84003;0.235875
123.0741;0.333375
208.9135;1.538625
291.3936;2.738625
384.3967;3.9385
431.4574;4.562625
440.1493;4.68275
448.8007;4.802875
456.7901;4.922625
260.5867;4.851
30.02564;3.64425
-24.58652;2.44425
-59.04436;1.244125
-84.36521;0.044375
-109.4683;-1.155875
-136.2395;-2.355875
-164.2466;-3.55575
-193.0332;-4.755875
-131.0325;-4.61275
-54.05585;-3.40575
8.864403;-2.2185
63.82942;-1.017625
127.0119;0.1825
199.8258;1.3825
282.0953;2.582375
373.6973;3.78225
430.7548;4.547375
439.9991;4.667125
448.3676;4.78725
456.5533;4.90725
446.6724;5.170625
59.01893;4.051375
-10.35452;2.851125
-48.81938;1.651
-75.42769;0.451
-100.0738;-0.749
-125.9645;-1.948875
-153.9604;-3.148875
-182.7359;-4.348875
-171.028;-5.0205
-77.04893;-3.81075
-11.39085;-2.61075
43.39059;-1.421875
103.7804;-0.221625
100.0635;0.212625
93.28763;0.212625
90.11189;0.212625
88.11474;0.212625
86.6882;0.212625
85.6479;0.212625
84.86589;0.212625
84.22216;0.212625
83.55697;0.212625
82.86635;0.212625
82.25679;0.212625
81.79346;0.212625
81.41676;0.212625
81.16801;0.212625
80.98364;0.212625
80.7778;0.212625
80.46388;0.212625
80.11659;0.212625
79.78598;0.212625
79.48717;0.212625
79.34729;0.212625
79.21935;0.212625
79.11126;0.212625
78.99443;0.212625
78.81006;0.212625
163.7046;0.860625
244.1986;2.061125
333.9537;3.261
424.5011;4.461125
435.164;4.605625
443.573;4.725625
451.3566;4.845625
459.3245;4.965625
120.3299;4.43875
10.44035;3.237875
-38.49665;2.03775
-68.44441;0.83775
-93.34723;-0.362125
-119.0877;-1.562
-146.482;-2.762375
-174.5208;-3.962125
-201.0568;-5.1395
-99.46426;-4.158875
-30.65586;-2.955625
26.22604;-1.767875
85.71783;-0.5675001
152.8923;0.632375
228.6442;1.832375
315.2124;3.03225
407.9382;4.232125
435.5598;4.592375
443.7216;4.712375
452.1012;4.8325
459.4739;4.9525
211.6021;4.847375
24.86944;3.6435
-25.66656;2.443375
-59.23986;1.243375
-84.16494;0.0435
-108.9422;-1.156625
-135.5735;-2.356625
-163.5408;-3.5565
-192.4372;-4.756625
-128.6078;-4.569875
-52.3901;-3.375125
10.76301;-2.175
66.0634;-0.975
127.7248;0.21825
99.82983;0.262
94.94225;0.262
92.20679;0.262
90.28514;0.262
88.90788;0.262
87.81751;0.262
86.9449;0.262
86.37031;0.262
85.85056;0.262
85.3157;0.262
84.88099;0.262
84.38826;0.262
83.93288;0.262
83.5228;0.262
83.22636;0.262
83.03245;0.262
82.83694;0.262
82.6319;0.262
82.46104;0.262
82.13281;0.262
81.86261;0.262
81.56141;0.262
81.36511;0.262
81.2006;0.262
81.12749;0.262
189.4355;1.27975
272.882;2.479625
364.453;3.67975
429.3219;4.532125
437.8351;4.65225
446.0637;4.77225
454.0944;4.89225
465.2707;5.121375
59.72465;4.029375
-10.97679;2.82925
-49.66021;1.629375
-76.94801;0.42925
-101.6084;-0.77075
-128.0014;-1.970625
-155.3138;-3.170875
-183.963;-4.37075
-149.9581;-4.750625
-65.38073;-3.553875
-0.8678436;-2.353625
54.4095;-1.15375
116.6606;0.046375
187.579;1.246375
267.6145;2.446375
361.1016;3.64625
